"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1799985224119726089","Mon Jun 10 02:01:34 +0000 2024","1","Open jasa unlblok IMEI amanah (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) Yang mau order bisa dm atau wa wa cek di profil Proses cepat #zonauang #unblockimei #unlockimei https://t.co/G0KWpTlMhw","1799985224119726089","https://pbs.twimg.com/media/GPrVBJubsAAXpjd.jpg","","in","Sidoarjo, Indonesia","0","0","0","https://x.com/unlockImei23/status/1799985224119726089","4327180394","unlockImei23"
"1799770871026135198","Mon Jun 10 01:54:37 +0000 2024","2","@zoelantic sini kak kalau mau permanen beacukai juga bisa","1799983474377633792","","zoelantic","in","Kuningan, Indonesia","0","0","0","https://x.com/rizkiwiraimei/status/1799983474377633792","1753049884050214912","rizkiwiraimei"
"1799979161228018033","Mon Jun 10 01:37:28 +0000 2024","7","Badan Narkotika Nasional (BNN) Provinsi DKI Jakarta dan Kanwil Bea Cukai Jakarta gelar pemusnahan barang bukti tindak pidana narkotika Kamis 30 Mei 2024. Narkotika yg dimusnahkan beberapa jenis. Hot Mess Pati Robby Purba Fuji Bale Blacklist Polwan Judol Plaza Indonesia https://t.co/US0vAHF6AX","1799979161228018033","https://pbs.twimg.com/media/GPrPgBCbcAAh93O.jpg","","in","","2","1","6","https://x.com/coema_coemi/status/1799979161228018033","1322908062059962369","coema_coemi"
"1799978804011745681","Mon Jun 10 01:36:03 +0000 2024","0","Bea Cukai Madiun mengintensifkan penyisiran atau razia atas rokok tanpa cukai dalam upaya menekan peredaran rokok ilegal di wilayah tugasnya termasuk di Kabupaten Ponorogo Jawa Timur. https://t.co/bAVTHIOitw","1799978804011745681","","","in","Jawa Timur","0","0","0","https://x.com/ANTARAJatim_/status/1799978804011745681","1557190679553769473","ANTARAJatim_"
"1799977495615418545","Mon Jun 10 01:30:51 +0000 2024","0","JASA UNLOCK IMEI 3 BULAN: 250.000 KEMENPERIN:750.000 BEACUKAI:900.000 PAY AFTER GARANSI https://t.co/O3R6bnCr0f #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/gYGuJE6eTB","1799977495615418545","https://pbs.twimg.com/media/GPrN_iSaAAAJPkX.jpg","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/raspbelrry/status/1799977495615418545","720193135721058304","raspbelrry"
"1799977161958588883","Mon Jun 10 01:29:32 +0000 2024","5","UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/iWsf2PuYnZ #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #zonajajan https://t.co/pJEn0hcgxr","1799977161958588883","https://pbs.twimg.com/media/GPrNsDJbsAEwGuu.jpg","","in","Yogyakarta, Indonesia","0","6","5","https://x.com/intanunlockimei/status/1799977161958588883","773469846008762368","intanunlockimei"
"1799977108804108702","Mon Jun 10 01:29:19 +0000 2024","0","UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/uxRQgPR0lr #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #zonajajan https://t.co/OCUqlBIVvX","1799977108804108702","https://pbs.twimg.com/media/GPrNo42akAALn_N.jpg","","in","Jakarta Barat, DKI Jakarta","0","0","0","https://x.com/dinaunlockimei/status/1799977108804108702","1735609590233153536","dinaunlockimei"
"1799976172765520293","Mon Jun 10 01:25:36 +0000 2024","0","UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/aFYExMQqp7 #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/hen9sXwZhh","1799976172765520293","https://pbs.twimg.com/media/GPrMyZ3boAEmKDl.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/Lizeujs/status/1799976172765520293","736815949177868288","Lizeujs"
"1799975562506875068","Mon Jun 10 01:23:10 +0000 2024","0","#wts iphone 11 promax 512gb beacukai resmi handcarry dari sg nota bayar ada. fullset (dus ori adapter kabel kitab2 sim ejector) BH 94% face id truetone on. fungsional lancar semua. harga 8.850K Salemba Jakpus #zonauang #zonajajan #zonabu #wtb #wtt #wtsiphonejkt #wts https://t.co/tRrHO48HLf","1799975562506875068","https://pbs.twimg.com/media/GPrMOg0aUAAmeRR.jpg","","in","","0","0","0","https://x.com/naninuy13/status/1799975562506875068","745255386","naninuy13"
"1799975346240208981","Mon Jun 10 01:22:19 +0000 2024","3","JASA UNLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW https://t.co/iWsf2PuYnZ #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/71uNTRCYDY","1799975346240208981","https://pbs.twimg.com/media/GPrMCVyb0AAiKaZ.jpg","","in","Yogyakarta, Indonesia","0","0","1","https://x.com/intanunlockimei/status/1799975346240208981","773469846008762368","intanunlockimei"
"1799975306260005214","Mon Jun 10 01:22:09 +0000 2024","0","READY UNCLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/fThtVPpQPL #jastipimei #unblockimei #imeibeacukai #beacukai #zonauang #zonajajan #ZonaBA https://t.co/DzGFcNAdqb","1799975306260005214","https://pbs.twimg.com/media/GPrL_9BawAAuI4a.jpg","","in","Bandung, Jawa Barat","0","0","0","https://x.com/imeitrusted12/status/1799975306260005214","1872069044","imeitrusted12"
"1799975209736511548","Mon Jun 10 01:21:46 +0000 2024","0","READY UNCLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/5FGRNUMjOc #jastipimei #unblockimei #imeibeacukai #beacukai #zonauang #zonajajan #ZonaBA https://t.co/XSl5rvLR4x","1799975209736511548","https://pbs.twimg.com/media/GPrL6SaacAA6uKw.jpg","","in","unblockimei_amanah","0","0","0","https://x.com/ahsanstoreimeii/status/1799975209736511548","1477287051846316039","ahsanstoreimeii"
"1799975197753389103","Mon Jun 10 01:21:43 +0000 2024","1","JASA UNLOCK IMEI 3 BULAN: 250.000 KEMENPERIN:750.000 BEACUKAI:900.000 PAY AFTER GARANSI https://t.co/O3R6bnCr0f #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/OcqaM9RmDI","1799975197753389103","https://pbs.twimg.com/media/GPrL5y9aAAE7eOU.jpg","","in","Jakarta Barat, DKI Jakarta","0","0","1","https://x.com/raspbelrry/status/1799975197753389103","720193135721058304","raspbelrry"
"1799975129629458599","Mon Jun 10 01:21:27 +0000 2024","1","JASA UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ https://t.co/uxRQgPR0lr #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/8Fmw01ZF4P","1799975129629458599","https://pbs.twimg.com/media/GPrL1udbsAAxtD_.jpg","","in","Jakarta Barat, DKI Jakarta","0","0","1","https://x.com/dinaunlockimei/status/1799975129629458599","1735609590233153536","dinaunlockimei"
"1799712024571834546","Mon Jun 10 01:16:44 +0000 2024","0","@medyrenaldy_ kirain bakalan namain dia Bea Cukai","1799973941865574778","","medyrenaldy_","in","Indonesia","0","0","0","https://x.com/ahmad_aaasr/status/1799973941865574778","1478354362510372871","ahmad_aaasr"
"1799973928368267711","Mon Jun 10 01:16:41 +0000 2024","0","Sekelas ck bawa indo kena beacukai ga ya ","1799973928368267711","","","in","Taiwan","0","1","0","https://x.com/yumekojabanii/status/1799973928368267711","1674912344068194305","yumekojabanii"
"1799646632587513896","Mon Jun 10 01:14:09 +0000 2024","0","@BosPurwa Sibuk2 bea cukai tempo hari spertinya jg perintah Lurah... Biasa klu gitu2 lurah ga tampil di depan... APBN udh benar2 sekarat publik meradang trus UKT trus TAPERA... trus apalagi ya...","1799973294009118814","","BosPurwa","in","Indonesia","0","0","1","https://x.com/imanullah/status/1799973294009118814","14492621","imanullah"
"1799964938389311501","Mon Jun 10 00:40:57 +0000 2024","9","Bea Cukai Tegas Menyatakan Kesetaraan Gender di Forum Internasional Mantap Instansi kepabeanan yang memiliki tugas sebagai fasilitator perdagangan ini turut menyuarakan kesetaraan gender melalui forum internasional. ___ Hot Mess Pati Robby Purba Fuji Bale Blacklist Polwan Judol https://t.co/zyJep7by1p","1799964938389311501","https://pbs.twimg.com/media/GPrCkmvaAAEP701.jpg","","in","DKI Jakarta, Indonesia","1","2","9","https://x.com/rasa2086/status/1799964938389311501","1290494259791933443","rasa2086"
"1799961034511483303","Mon Jun 10 00:25:26 +0000 2024","2","READY UNCLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) PENGERJAAN SANGAT FATS DAN BERGARANSI ORDER NOW⬇️⬇️ WA CEK DI PROFIL #jastipimei #unblockimei #imeibeacukai #beacukai #zonauang #zonajajan #ZonaBA https://t.co/FN6lb20eSw","1799961034511483303","https://pbs.twimg.com/media/GPq_BESakAEMMRD.jpg","","in","Sidoarjo,indonesia","0","0","1","https://x.com/HebelW10648/status/1799961034511483303","1762995359918239744","HebelW10648"
"1799960769854885995","Mon Jun 10 00:24:23 +0000 2024","1","JASA UNBLOCK IMEI (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:900.000) PENGERJAAN SANGAT FATS DAN BERGARANSI https://t.co/CMmqUYxZQC #jastipimei #unblockimei #unblokimei #unlockimei #imeibeacukai #beacukai #zonauang #Zonajajan https://t.co/n4HOudgxkX","1799960769854885995","https://pbs.twimg.com/media/GPq-x5Ia8AAIFpI.jpg","","in","Bandung, Jawa Barat","0","0","1","https://x.com/xgawin/status/1799960769854885995","2307619736","xgawin"
"1799958528922464533","Mon Jun 10 00:23:25 +0000 2024","0","@Clara_Shinta99 Bea Cukai","1799960526589431970","","Clara_Shinta99","in","","0","0","0","https://x.com/AngingMamiri26/status/1799960526589431970","1749116301921210368","AngingMamiri26"
"1799948204517302674","Mon Jun 10 00:16:18 +0000 2024","1","@colorhejo_ Bea Cukai","1799958734581473548","","colorhejo_","in","Kota Makassar, Sulawesi Selata","0","0","0","https://x.com/NusantaraJaya26/status/1799958734581473548","1750129190937214976","NusantaraJaya26"
"1799958528922464533","Mon Jun 10 00:15:29 +0000 2024","9","Bea Cukai Tegas Menyatakan Kesetaraan Gender Melalui kebijakan responsif gender Bea Cukai berkomitmen untuk mewujudkan kesetaraan agar tercipta keadilan untuk semua pihak. Hot Mess Pati Robby Purba Fuji Bale Blacklist Polwan Judol Plaza Indonesia https://t.co/dp5537aZY6","1799958528922464533","https://pbs.twimg.com/media/GPq8vkaacAAh6yQ.jpg","","in","Indonesian","1","1","9","https://x.com/Clara_Shinta99/status/1799958528922464533","322559270","Clara_Shinta99"
"1799949483431858357","Mon Jun 10 00:13:40 +0000 2024","0","@Saodah1234 Bea Cukai","1799958070640132289","","Saodah1234","in","","0","0","0","https://x.com/AngingMamiri26/status/1799958070640132289","1749116301921210368","AngingMamiri26"
"1799957534641455112","Mon Jun 10 00:11:32 +0000 2024","0","Yess ketipu lagi 2 kali yaAllah sampe udh gabisa nangis sangking tololnya. Kyk udh jelas tf bukan ke rekening malah ke e wallet d lakuin aja. Kek manaa kau nih nancy semacam d hipnotis aja wkwk","1799957534641455112","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/cewebucin3/status/1799957534641455112","1386963260440678408","cewebucin3"
"1799956400384385347","Mon Jun 10 00:07:02 +0000 2024","9","Bea Cukai terus meningkatkan komitmen dan menerjemahkan kesetaraan Gender dalam setiap kebijakan yang dikeluarkan. Selain itu instansi ini juga berupaya menghilangkan diskriminasi thd perempuan. StraHot Mess Pati Robby Purba Fuji Bale Blacklist Polwan Judol Plaza Indonesia https://t.co/V3V1wPh9LD","1799956400384385347","https://pbs.twimg.com/media/GPq6zXbaMAAeyZ5.jpg","","in","Bandung, Indonesia","1","1","9","https://x.com/septixtang/status/1799956400384385347","1334156528174022659","septixtang"
"1799955220832887013","Mon Jun 10 00:02:20 +0000 2024","0","Alhamdulillah terima kasih yah kk udah mau order di jasa kami ORDER NOW⬇️⬇️ https://t.co/idMfiJDbeK (3 BULAN: 250.000) (KEMENPERIN:750.000) (BEACUKAI:1.050.000) #jastipimei #unblockimei #unblokimei #imeibeacukai #beacukai #zonauang #zonajajan #ZonaBA https://t.co/m4QRfzhDT2","1799955220832887013","https://pbs.twimg.com/media/GPq5vBjasAA4rw2.jpg","","in","Jambi, Indonesia","0","0","0","https://x.com/unblockimeitika/status/1799955220832887013","3068169540","unblockimeitika"
"1799820823278354940","Mon Jun 10 00:01:42 +0000 2024","0","@usngantilagi Halo kakk kebetulan aku lagi open slot unblock imei beacukai keberangktan 27-29 juli dari bandara juanda sby ke kuala lumpur. beacukai pasti permanen yaa boleh tanya tanya dulu kak cek testi di pin buanyakk ","1799955060644003941","","usngantilagi","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/cewebucin3/status/1799955060644003941","1386963260440678408","cewebucin3"
